id,pais,iso_3,nivel,entidade,regiao,ano,data_completa,status,fonte,tipo_evidencia,cor_mapa,url_documento,url_referencia,fator_risco_wwa,justificativa,observacoes,verificado,adm1_ne_id,lat,lon
1130,See the note on the About tab re the UK parliament declaration.,,municipal,Char Valley Parish Council,England,2019.0,10 Jun 2019,ativo,CEDAMIA,declaracao-formal,amarelo,https://www.hugofox.com/shared/attachments.asp?f=6743b3fb%2D47d7%2D4fab%2D953d%2D1127af1094be%2Epdf&o=Minutes%2Dfor%2DJune%2D2019%2Epdf,,,,climate & environment,False,,,
1131,See the note on the About tab re the UK parliament declaration.,,municipal,Chard Town Council,England,2019.0,18 Feb 2019,ativo,CEDAMIA,declaracao-formal,amarelo,https://www.chard.gov.uk/wp-content/uploads/02-Full-Town-Council-Minutes-DRAFT-18th-February-2019.pdf,https://www.chardandilminsternews.co.uk/news/17469219.somerset-scc-declares-climate-emergency/,,,Climate Emergency,False,,,
1132,See the note on the About tab re the UK parliament declaration.,,municipal,Chardstock Parish Council,England,2020.0,12 Feb 2020,ativo,CEDAMIA,declaracao-formal,amarelo,http://www.chardstockpc.org.uk/wp-content/uploads/2020/02/February-2020-ORD-Minutes-CPC-Draft-v2..pdf,,,,Declared CE,False,,,
1133,See the note on the About tab re the UK parliament declaration.,,municipal,Charnwood Borough Council,England,2023.0,6 Nov 2023,ativo,CEDAMIA,declaracao-formal,amarelo,https://charnwood.moderngov.co.uk/documents/s12808/Motions%20on%20Notice.pdf,,,,Declared CE,False,,,
1134,See the note on the About tab re the UK parliament declaration.,,municipal,Chelmsford City Council,England,2019.0,16 Jul 2019,ativo,CEDAMIA,declaracao-formal,amarelo,https://www.chelmsford.gov.uk/_resources/assets/inline/full/0/2697975.pdf,https://www.climateemergency.uk/blog/chelmsford/,,,Climate & Ecological,False,,,
1135,See the note on the About tab re the UK parliament declaration.,,municipal,Cheltenham Borough Council  (UA),England,2019.0,18 Feb 2019,ativo,CEDAMIA,declaracao-formal,amarelo,https://democracy.cheltenham.gov.uk/documents/g2890/Public%20minutes%2018th-Feb-2019%2014.30%20Council.pdf?T=11,,,,Declared 'CE',False,,,
1136,See the note on the About tab re the UK parliament declaration.,,municipal,Cherwell District Council,England,2019.0,22 Jul 2019,ativo,CEDAMIA,declaracao-formal,amarelo,http://modgov.cherwell.gov.uk/documents/g3238/Decisions%20Monday%2022-Jul-2019%2018.30%20Council.pdf?T=2,https://www.oxfordmail.co.uk/news/17793965.cherwell-district-council-declares-climate-emergency/,,,Declared 'CE',False,,,
1137,See the note on the About tab re the UK parliament declaration.,,municipal,Chesham Town Council,England,2019.0,9 Sep 2019,ativo,CEDAMIA,declaracao-formal,amarelo,https://www.chesham.gov.uk/Council_Committees/2019Cl.aspx,,,,Declared CE,False,,,
1138,See the note on the About tab re the UK parliament declaration.,,municipal,Cheshire East Council,England,2019.0,22 May 2019,ativo,CEDAMIA,declaracao-formal,amarelo,https://moderngov.cheshireeast.gov.uk/ecminutes/documents/g7075/Printed%20minutes%2022nd-May-2019%2011.00%20Council.pdf?T=1,,,,Declared CE,False,,,
1139,See the note on the About tab re the UK parliament declaration.,,municipal,Cheshire West and Chester Council,England,2019.0,21 May 2019,ativo,CEDAMIA,declaracao-formal,amarelo,http://cmttpublic.cheshirewestandchester.gov.uk/documents/g5828/Public%20minutes%2021st-May-2019%2019.00%20Council.pdf?T=11,https://www.cheshire-live.co.uk/news/chester-cheshire-news/climate-emergency-declared-chester-west-16315722,,,Declared 'CE',False,,,
1140,See the note on the About tab re the UK parliament declaration.,,municipal,Chesterfield Borough Council,England,2019.0,17 Jul 2019,ativo,CEDAMIA,declaracao-formal,amarelo,https://chesterfield.moderngov.co.uk/ieListDocuments.aspx?CId=136&MId=5434&Ver=4,,,,Declared CE,False,,,
1141,See the note on the About tab re the UK parliament declaration.,,municipal,Chew Magna Parish Council,England,2019.0,1 Oct 2019,ativo,CEDAMIA,declaracao-formal,amarelo,https://drive.google.com/file/d/1fvAx5Hw-dKqc24MN9yQB1_iUNp5wxwY4/view,,,,Declared CE,False,,,
1142,See the note on the About tab re the UK parliament declaration.,,municipal,Chichester City Council,England,2019.0,19 Jun 2019,ativo,CEDAMIA,declaracao-formal,amarelo,https://chichestercity.gov.uk/abd/wp-content/uploads/2019/06/224-Council-Minutes.pdf,,,,Declared 'CE',False,,,
1143,See the note on the About tab re the UK parliament declaration.,,municipal,Chichester District Council,England,2019.0,9 Jul 2019,ativo,CEDAMIA,declaracao-formal,amarelo,https://chichester.moderngov.co.uk/documents/g1150/Printed%20minutes%20Tuesday%2009-Jul-2019%2009.30%20Cabinet.pdf?T=1,https://www.spiritfm.net/news/sussex-news/2910134/chichester-district-declares-climate-emergency/,,,Declared CE,False,,,
1144,See the note on the About tab re the UK parliament declaration.,,municipal,Chiltern District Council,England,2019.0,24 Jul 2019,ativo,CEDAMIA,declaracao-formal,amarelo,https://buckinghamshire.moderngov.co.uk/ceListDocuments.aspx?MeetingId=10452&DF=23%2f07%2f2019%2c%2018%3a30,https://www.climateemergency.uk/blog/chiltern/,,,Declared CE,False,,,
1145,See the note on the About tab re the UK parliament declaration.,,municipal,Chippenham Town Council,England,2019.0,27 Mar 2019,ativo,CEDAMIA,declaracao-formal,amarelo,http://www.chippenham.gov.uk/wp-content/uploads/2019/04/Draft-Full-Council-Minutes-270319.pdf,,,,Declared CE,False,,,
1146,See the note on the About tab re the UK parliament declaration.,,municipal,Christchurch Town Council,England,2021.0,12 Jul 2021,ativo,CEDAMIA,declaracao-formal,amarelo,https://christchurch-tc.gov.uk/wp-content/uploads/2021/07/20210712-Council-minutes-draft.pdf,https://www.bournemouthecho.co.uk/news/19465950.christchurch-councillors-declare-climate-emergency-town/,,,Declared CE,False,,,
1147,See the note on the About tab re the UK parliament declaration.,,municipal,Chorley Borough Council,England,2019.0,19 Nov 2019,ativo,CEDAMIA,declaracao-formal,amarelo,https://democracy.chorley.gov.uk/documents/g7247/Printed%20minutes%2019th-Nov-2019%2018.30%20Council.pdf?T=1,https://www.lancs.live/news/lancashire-news/lancashire-councils-declared-climate-emergency-17602501,,,Declared CE,False,,,
1148,See the note on the About tab re the UK parliament declaration.,,municipal,Chudleigh Town Council,England,2019.0,15 Jul 2019,ativo,CEDAMIA,declaracao-formal,amarelo,https://www.chudleigh-tc.gov.uk/usercontent/doc/1824/full%20council%20-%2015th%20july%202019.pdf,,,,Climate & Environment,False,,,
1149,See the note on the About tab re the UK parliament declaration.,,municipal,Cirencester Town Council,England,2019.0,9 Jul 2019,ativo,CEDAMIA,declaracao-formal,amarelo,https://drive.google.com/file/d/1bbNyuNUA5aeUcr2qUtaYLoyh02sYD3AU/view,,,,Declared CE,False,,,
1150,See the note on the About tab re the UK parliament declaration.,,municipal,Clackmannanshire Council,Scotland,2021.0,19 Aug 2021,ativo,CEDAMIA,declaracao-formal,amarelo,https://www.google.com/url?client=internal-element-cse&cx=003785486861710258727:zojhh_daw0a&q=https://www.clacks.gov.uk/document/meeting/1/1100/7162.pdf,https://www.alloaadvertiser.com/news/20658202.clacks-council-adopts-plan-net-zero-2045/,,,Declared 'CE',False,,,
1151,See the note on the About tab re the UK parliament declaration.,,municipal,Clevedon Town Council,England,2019.0,12 Jun 2019,ativo,CEDAMIA,declaracao-formal,amarelo,https://www.cedamia.org/ced-uk-to-july-2019/,https://www.northsomersettimes.co.uk/news/clevedon-town-council-environment-plans-1-6220420,,,Declared 'CE',False,,,
1152,See the note on the About tab re the UK parliament declaration.,,municipal,Cockermouth Town Council,England,2019.0,19 Jun 2019,ativo,CEDAMIA,declaracao-formal,amarelo,https://www.cockermouth.org/wp-content/uploads/2019/07/June-2019-.pdf,https://www.timesandstar.co.uk/news/17719656.town-council-declares-climate-emergency/,,,Declared CE,False,,,
1153,See the note on the About tab re the UK parliament declaration.,,municipal,Colchester Borough Council,England,2019.0,17 Jul 2019,ativo,CEDAMIA,declaracao-formal,amarelo,https://colchester.cmis.uk.com/colchester/Document.ashx?czJKcaeAi5tUFL1DTL2UE4zNRBcoShgo=uXcWkTsgpJtG5%2bmfAc%2fuSDCZq17sAAtXNhVLe9hu4EhfyghtQe73Bg%3d%3d&rUzwRPf%2bZ3zd4E7Ikn8Lyw%3d%3d=pwRE6AGJFLDNlh225F5QMaQWCtPHwdhUfCZ%2fLUQzgA2uL5jNRG4jdQ%3d%3d&mCTIbCubSFfXsDGW9IXnlg%3d%3d=hFflUdN3100%3d&kCx1AnS9%2fpWZQ40DXFvdEw%3d%3d=hFflUdN3100%3d&uJovDxwdjMPoYv%2bAJvYtyA%3d%3d=ctNJFf55vVA%3d&FgPlIEJYlotS%2bYGoBi5olA%3d%3d=NHdURQburHA%3d&d9Qjj0ag1Pd993jsyOJqFvmyB7X0CSQK=ctNJFf55vVA%3d&WGewmoAfeNR9xqBux0r1Q8Za60lavYmz=ctNJFf55vVA%3d&WGewmoAfeNQ16B2MHuCpMRKZMwaG1PaO=ctNJFf55vVA%3d,https://www.eadt.co.uk/news/extinction-rebellion-supports-essex-councillors-1-6171135,,,Declared CE,False,,,
1154,See the note on the About tab re the UK parliament declaration.,,municipal,Compton Martin Parish Council,England,2019.0,14 Oct 2019,ativo,CEDAMIA,declaracao-formal,amarelo,http://www.comptonmartinparishcouncil.org.uk/page44.html,,,,Recognised CE,False,,,
1155,See the note on the About tab re the UK parliament declaration.,,municipal,Congleton Town Council,England,2019.0,19 Sep 2019,ativo,CEDAMIA,declaracao-formal,amarelo,https://www.congleton-tc.gov.uk/wp-content/uploads/2019/10/Final-Council-Minutes-19.09.19.pdf,,,,Declared CE,False,,,
1156,See the note on the About tab re the UK parliament declaration.,,municipal,Conwy County Borough Council,Wales,2019.0,9 May 2019,ativo,CEDAMIA,declaracao-formal,amarelo,https://modgoveng.conwy.gov.uk/documents/s124901/Minutes.pdf,,,,Declared CE,False,,,
1157,See the note on the About tab re the UK parliament declaration.,,municipal,Corby Borough Council,England,2019.0,29 Aug 2019,ativo,CEDAMIA,declaracao-formal,amarelo,https://www.corby.gov.uk/sites/default/files/29%20August%202019_0.pdf,https://www.northantstelegraph.co.uk/news/corby-council-declares-a-climate-emergency-1-9053987,,,Declared 'CE',False,,,
1158,See the note on the About tab re the UK parliament declaration.,,municipal,Cornwall Council (UA),England,2019.0,22 Jan 2019,ativo,CEDAMIA,declaracao-formal,amarelo,https://democracy.cornwall.gov.uk/mgAi.aspx?ID=77298,https://www.cornwalllive.com/news/cornwall-news/cornwall-council-declares-climate-emergency-2458146,,,Declared 'CE',False,,,
1159,See the note on the About tab re the UK parliament declaration.,,municipal,Corsham Town Council,England,2021.0,11 Oct 2021,ativo,CEDAMIA,declaracao-formal,amarelo,https://www.dropbox.com/s/kkvewcq6hclefci/Minutes%2011%20October%202021.pdf?dl=0,,,,Climate & Ecological,False,,,
1160,See the note on the About tab re the UK parliament declaration.,,municipal,Cotswold District Council,England,2019.0,3 Jul 2019,ativo,CEDAMIA,declaracao-formal,amarelo,https://www.cedamia.org/ced-uk-from-july-2019/,https://twitter.com/CotswoldGreens/status/1146730900710928384,,,Declared 'CE',False,,,
1161,See the note on the About tab re the UK parliament declaration.,,municipal,Coventry City Council,England,2019.0,18 Jun 2019,ativo,CEDAMIA,declaracao-formal,amarelo,https://edemocracy.coventry.gov.uk/ieListDocuments.aspx?CId=130&MId=11931&Ver=4,https://coventryobserver.co.uk/news/coventry-councils-emissions-pledge-attacked-for-falling-short-of-climate-emergency-demands/,,,Respond to CE,False,,,
1162,See the note on the About tab re the UK parliament declaration.,,municipal,Craven District Council,England,2019.0,6 Aug 2019,ativo,CEDAMIA,declaracao-formal,amarelo,https://www.cravendc.gov.uk/media/8674/l-legal-agenda-2019-2020-council-1-6-august-2019-minutes-minutes-of-council-meeting-6-august-2019.pdf,https://www.strayfm.com/news/local-news/2930532/craven-aims-for-the-district-to-be-carbon-neutral-by-2030/,,,Declared 'CE',False,,,
1163,See the note on the About tab re the UK parliament declaration.,,municipal,Crawley Borough Council,England,2019.0,17 Jul 2019,ativo,CEDAMIA,declaracao-formal,amarelo,https://democracy.crawley.gov.uk/ieListDocuments.aspx?CId=161&MId=2723&Ver=4,https://www.crawleyobserver.co.uk/news/climate-emergency-declared-in-crawley-1-9003971,,,Declared CE,False,,,
1164,See the note on the About tab re the UK parliament declaration.,,municipal,Crediton Town Council,England,2019.0,16 Jul 2019,ativo,CEDAMIA,declaracao-formal,amarelo,https://www.crediton.gov.uk/Portals/0/160719%20Council%20Minutes%20DRAFT.pdf?ver=2019-07-26-104716-340,,,,Declared CE,False,,,
1165,See the note on the About tab re the UK parliament declaration.,,municipal,Croydon London Borough Council,England,2019.0,15 Jul 2019,ativo,CEDAMIA,declaracao-formal,amarelo,https://democracy.croydon.gov.uk/documents/g1913/Printed%20minutes%2015th-Jul-2019%2018.30%20Council.pdf?T=1,https://www.climateemergency.uk/blog/london-borough-of-croydon/,,,Declared 'CE',False,,,
1166,See the note on the About tab re the UK parliament declaration.,,municipal,Cullompton Town Council,England,2019.0,25 Jul 2019,ativo,CEDAMIA,declaracao-formal,amarelo,,,,,Declared CE,False,,,
1167,See the note on the About tab re the UK parliament declaration.,,municipal,Dacorum Borough Council,England,2019.0,17 Jul 2019,ativo,CEDAMIA,declaracao-formal,amarelo,https://democracy.dacorum.gov.uk/documents/g2118/Printed%20minutes%2017th-Jul-2019%2019.30%20Council.pdf?T=1,https://www.hemeltoday.co.uk/news/politics/dacorum-borough-council-declares-climate-emergency-1321825,,,Declared CE,False,,,
1168,See the note on the About tab re the UK parliament declaration.,,municipal,Darlington Borough Council,England,2019.0,18 Jul 2019,ativo,CEDAMIA,declaracao-formal,amarelo,https://democracy.darlington.gov.uk/documents/g1961/Printed%20minutes%2018th-Jul-2019%2018.00%20Council.pdf?T=1,https://www.thenorthernecho.co.uk/news/17782207.climate-emergency-declared-darlington---councillors-clash-deadline/,,,Declared 'CE',False,,,
1169,See the note on the About tab re the UK parliament declaration.,,municipal,Dartford Borough Council,England,2019.0,7 Oct 2019,ativo,CEDAMIA,declaracao-formal,amarelo,http://committeedmz.dartford.gov.uk/documents/g2858/Printed%20minutes%20Monday%2007-Oct-2019%2019.00%20General%20Assembly%20of%20the%20Council.pdf?T=1,,,,Recognised CE,False,,,
1170,See the note on the About tab re the UK parliament declaration.,,municipal,Dartington Parish Council,England,2019.0,13 Mar 2019,ativo,CEDAMIA,declaracao-formal,amarelo,http://www.dartingtonparishcouncil.co.uk/wp-content/uploads/2019/05/March-minutes-final-Draft-1.pdf,,,,Declared 'CE',False,,,
1171,See the note on the About tab re the UK parliament declaration.,,municipal,Daventry District Council,England,2020.0,20 Feb 2020,ativo,CEDAMIA,declaracao-formal,amarelo,https://cmis.daventrydc.gov.uk/Daventry/Document.ashx?czJKcaeAi5tUFL1DTL2UE4zNRBcoShgo=Q8xbnnWL0huleWNQkrSbu1Izj4nSX%2fmslEm6blG8yNs8Kt0EtZ1QZg%3d%3d&rUzwRPf%2bZ3zd4E7Ikn8Lyw%3d%3d=pwRE6AGJFLDNlh225F5QMaQWCtPHwdhUfCZ%2fLUQzgA2uL5jNRG4jdQ%3d%3d&mCTIbCubSFfXsDGW9IXnlg%3d%3d=hFflUdN3100%3d&kCx1AnS9%2fpWZQ40DXFvdEw%3d%3d=hFflUdN3100%3d&uJovDxwdjMPoYv%2bAJvYtyA%3d%3d=ctNJFf55vVA%3d&FgPlIEJYlotS%2bYGoBi5olA%3d%3d=NHdURQburHA%3d&d9Qjj0ag1Pd993jsyOJqFvmyB7X0CSQK=ctNJFf55vVA%3d&WGewmoAfeNR9xqBux0r1Q8Za60lavYmz=ctNJFf55vVA%3d&WGewmoAfeNQ16B2MHuCpMRKZMwaG1PaO=ctNJFf55vVA%3d,,,,Declared CE,False,,,
1172,See the note on the About tab re the UK parliament declaration.,,municipal,Dawley Hamlets Parish Council,England,2022.0,16 Feb 2022,ativo,CEDAMIA,declaracao-formal,amarelo,https://www.dawley-hamlets.org/sites/default/files/feb_2022_minutes_0.pdf,,,,Declared CE,False,,,
1173,See the note on the About tab re the UK parliament declaration.,,municipal,Dawlish Town Council,England,2019.0,5 Jun 2019,ativo,CEDAMIA,declaracao-formal,amarelo,https://www.dawlish.gov.uk/edit/uploads/2706_1551426239.pdf,,,,Declared 'CE',False,,,
1174,See the note on the About tab re the UK parliament declaration.,,municipal,Denbighshire County Council,Wales,2019.0,2 Jul 2019,ativo,CEDAMIA,declaracao-formal,amarelo,https://moderngov.denbighshire.gov.uk/ieListDocuments.aspx?CId=134&MId=5741&Ver=4&LLL=0,https://www.dailypost.co.uk/news/north-wales-news/climate-emergency-officially-been-declared-16523014,,,Climate & Ecological,False,,,
1175,See the note on the About tab re the UK parliament declaration.,,municipal,Derby City Council,England,2019.0,22 May 2019,ativo,CEDAMIA,declaracao-formal,amarelo,https://cmis.derby.gov.uk/CMIS5/Document.ashx?czJKcaeAi5tUFL1DTL2UE4zNRBcoShgo=jeCY2xPTGzxiOmQcLYxYKhaNqq3oN6zph5gElMVjL%2bReoI7lI8O3AQ%3d%3d&rUzwRPf%2bZ3zd4E7Ikn8Lyw%3d%3d=pwRE6AGJFLDNlh225F5QMaQWCtPHwdhUfCZ%2fLUQzgA2uL5jNRG4jdQ%3d%3d&mCTIbCubSFfXsDGW9IXnlg%3d%3d=hFflUdN3100%3d&kCx1AnS9%2fpWZQ40DXFvdEw%3d%3d=hFflUdN3100%3d&uJovDxwdjMPoYv%2bAJvYtyA%3d%3d=ctNJFf55vVA%3d&FgPlIEJYlotS%2bYGoBi5olA%3d%3d=NHdURQburHA%3d&d9Qjj0ag1Pd993jsyOJqFvmyB7X0CSQK=ctNJFf55vVA%3d&WGewmoAfeNR9xqBux0r1Q8Za60lavYmz=ctNJFf55vVA%3d&WGewmoAfeNQ16B2MHuCpMRKZMwaG1PaO=ctNJFf55vVA%3d,,,,Declared CE,False,,,
1176,See the note on the About tab re the UK parliament declaration.,,municipal,Derbyshire Dales District Council,England,2019.0,30 May 2019,ativo,CEDAMIA,declaracao-formal,amarelo,https://www.derbyshiredales.gov.uk/images/1_-_Council_Minutes_30-05-19.pdf,,,,Declared CE,False,,,
1177,See the note on the About tab re the UK parliament declaration.,,municipal,Derry City and Strabane District Council,Northern Ireland,2019.0,27 Jun 2019,ativo,CEDAMIA,declaracao-formal,amarelo,http://meetings.derrycityandstrabanedistrict.com/documents/g1375/Printed%20minutes%20Thursday%2027-Jun-2019%2016.00%20Derry%20City%20and%20Strabane%20District%20Council.pdf?T=1,https://www.derryjournal.com/retro/council-to-set-up-climate-emergency-group-1-9000035,,,Declared CE,False,,,
1178,See the note on the About tab re the UK parliament declaration.,,municipal,Devon County Council,England,2019.0,21 Feb 2019,ativo,CEDAMIA,declaracao-formal,amarelo,https://democracy.devon.gov.uk/documents/g2791/Public%20minutes%2021st-Feb-2019%2014.15%20Council.pdf?T=11,,,,Declared CE,False,,,
1179,See the note on the About tab re the UK parliament declaration.,,municipal,Didcot Town Council,England,2019.0,24 Jun 2019,ativo,CEDAMIA,declaracao-formal,amarelo,https://www.didcot.gov.uk/council-meetings.html?month=06&year=2019&submit=Go#item-1183030,,,,Declared CE,False,,,
1180,See the note on the About tab re the UK parliament declaration.,,municipal,Doddiscombsleigh Parish Council,England,2020.0,12 Mar 2020,ativo,CEDAMIA,declaracao-formal,amarelo,https://www.doddiscombsleigh.org/,,,,Declared CE,False,,,
1181,See the note on the About tab re the UK parliament declaration.,,municipal,Doncaster Metropolitan Borough Council,England,2019.0,19 Sep 2019,ativo,CEDAMIA,declaracao-formal,amarelo,https://doncaster.moderngov.co.uk/documents/g2851/Printed%20minutes%2019th-Sep-2019%2018.00%20Council.pdf?T=1,https://www.climateemergency.uk/blog/doncaster/,,,Climate & Biodiversity,False,,,
1182,See the note on the About tab re the UK parliament declaration.,,municipal,Dorset Council,England,2019.0,16 May 2019,ativo,CEDAMIA,declaracao-formal,amarelo,https://moderngov.dorsetcouncil.gov.uk/mgAi.aspx?ID=2445,https://www.dorsetecho.co.uk/news/17644367.dorset-council-declares-climate-emergency-after-morning-of-protests-outside-south-walks-house/,,,Climate & Ecological,False,,,
